student_code,subject_id,school_year_id,semester_index,evaluated_at_week,subject_category,grade_level,weighted_early_avg,weighted_late_avg,score_slope,score_volatility,max_drop,last_score,max_coefficient_so_far,high_weight_score_count,last_high_weight_score,lms_avg_score,lms_recent_drop,lms_submission_rate,lms_recent_submission_rate,lms_gradebook_gap,daily_absence_rate,unexcused_absent_rate,excused_absent_days,total_late_count,total_demerit_points,repeat_offense_count,severe_sanction_count,actual_final_grade,actual_risk_level,is_at_risk
HS2110795,2,2025,1,16,HUMANITIES,11,7.43,8.26,0.0207,0.2098,0.38,7.51,2.93,3,7.76,8.04,0.2,1.0,1.0,0.21,0.0,0.0,0,2,0.13,0,0,8.2,LOW,0
HS2110795,3,2025,1,16,HUMANITIES,11,7.14,8.02,0.0911,0.4409,0.0,8.14,2.94,3,7.73,7.71,-0.18,1.0,1.0,-0.45,0.0,0.0,0,2,0.13,0,0,8.0,LOW,0
HS2110795,7,2025,1,16,MATH_SCIENCE,11,7.67,7.79,0.0337,0.2834,0.5,8.34,3.07,3,8.2,8.27,0.21,1.0,0.9762,-0.23,0.0,0.0,0,2,0.13,0,0,8.2,LOW,0
HS2110795,8,2025,1,16,HUMANITIES,11,7.41,7.76,0.034,0.3508,0.21,8.08,2.86,3,8.3,7.72,0.15,1.0,0.9645,-0.58,0.0,0.0,0,2,0.14,0,0,8.2,LOW,0
HS2110795,4,2025,1,16,MATH_SCIENCE,11,7.63,7.83,0.0556,0.2479,0.0,7.73,3.04,3,8.33,7.65,0.22,1.0,0.9625,-0.42,0.0,0.0,0,2,0.13,0,0,8.3,LOW,0
HS2110795,5,2025,1,16,MATH_SCIENCE,11,7.13,7.93,0.048,0.2671,0.1,8.1,2.86,3,8.36,7.53,-0.56,0.9027,0.9694,-0.35,0.0,0.0,0,2,0.14,0,0,8.2,LOW,0
HS2110795,6,2025,1,16,MATH_SCIENCE,11,7.1,7.68,0.0836,0.4908,0.29,8.74,2.96,3,8.31,8.07,-0.46,0.9365,1.0,-0.58,0.0,0.0,0,2,0.12,0,0,8.2,LOW,0
HS2110795,13,2025,1,16,TECHNOLOGY,11,7.95,7.8,0.0513,0.4064,0.68,7.73,3.08,3,8.35,8.28,0.31,0.9858,0.9794,-0.18,0.0,0.0,0,2,0.13,0,0,8.1,LOW,0
HS2110795,14,2025,1,16,TECHNOLOGY,11,7.69,8.08,0.0505,0.2564,0.1,7.96,3.08,3,7.87,7.67,-0.14,1.0,1.0,0.02,0.0,0.0,0,2,0.13,0,0,8.2,LOW,0
HS2110795,9,2025,1,16,HUMANITIES,11,7.05,7.72,0.1325,0.6625,0.0,8.52,3.12,3,8.56,7.63,0.29,0.9373,0.7332,-0.93,0.0,0.0,0,2,0.13,0,0,8.2,LOW,0
HS2100796,106,2025,1,16,MATH_SCIENCE,10,6.71,5.33,-0.1406,0.6421,0.96,4.98,3.01,3,5.02,9.4,0.06,0.8904,1.0,4.1,0.1358,0.0832,4,3,0.76,0,0,6.9,LOW,0
HS2100796,2,2025,1,16,HUMANITIES,10,9.15,8.15,-0.1638,0.7748,1.16,7.83,3.05,3,8.2,9.39,-0.31,0.8406,0.7627,1.19,0.134,0.0856,4,3,0.7,0,0,8.7,LOW,0
HS2100796,3,2025,1,16,HUMANITIES,10,9.02,8.07,-0.1854,0.9383,1.33,7.17,3.04,3,6.91,9.38,-0.61,0.8774,0.7239,2.14,0.1347,0.0912,4,3,0.71,0,0,8.5,LOW,0
HS2100796,7,2025,1,16,MATH_SCIENCE,10,6.48,5.76,-0.1454,0.7214,1.37,5.39,2.95,3,5.17,9.55,-0.09,0.8532,0.9551,3.9,0.1416,0.091,4,3,0.73,0,0,7.0,LOW,0
HS2100796,8,2025,1,16,HUMANITIES,10,8.51,7.21,-0.2002,0.9053,1.02,7.36,3.1,3,6.96,9.11,-1.06,0.8581,0.7752,1.78,0.1362,0.0839,4,3,0.75,0,0,8.3,LOW,0
HS2100796,4,2025,1,16,MATH_SCIENCE,10,6.62,5.29,-0.1681,0.7342,0.79,5.0,2.92,3,4.93,8.89,0.38,1.0,0.9801,3.69,0.1348,0.0856,4,3,0.74,0,0,7.0,LOW,0
HS2100796,5,2025,1,16,MATH_SCIENCE,10,6.81,5.61,-0.12,0.5903,0.93,5.63,3.07,3,5.37,9.22,0.21,0.8534,0.7286,3.62,0.1416,0.0878,4,3,0.75,0,0,7.1,LOW,0
HS2100796,6,2025,1,16,MATH_SCIENCE,10,6.62,5.44,-0.1432,0.6159,0.99,5.23,3.13,3,5.6,8.84,-0.43,0.9543,1.0,3.66,0.1431,0.0899,4,3,0.77,0,0,7.1,LOW,0
HS2100796,13,2025,1,16,TECHNOLOGY,10,6.57,5.74,-0.1591,0.7242,0.83,5.45,3.03,3,5.15,8.75,-0.16,0.7477,0.7307,3.79,0.1342,0.0897,4,3,0.76,0,0,7.1,LOW,0
HS2100796,14,2025,1,16,TECHNOLOGY,10,6.93,5.72,-0.1017,0.5214,0.8,6.08,3.03,3,5.74,8.86,-0.38,0.9269,1.0,3.15,0.1369,0.0838,4,3,0.73,0,0,7.2,LOW,0
HS2100796,9,2025,1,16,HUMANITIES,10,9.67,8.03,-0.148,0.705,1.2,7.97,3.05,3,8.2,9.42,0.45,0.8682,1.0,1.03,0.1401,0.0871,4,3,0.76,0,0,8.7,LOW,0
HS280797,106,2025,1,16,MATH_SCIENCE,8,7.87,7.58,0.0024,0.3566,0.77,7.94,2.88,3,8.17,9.23,0.35,1.0,1.0,1.19,0.0253,0.0,2,2,0.0,0,0,8.2,LOW,0
HS280797,2,2025,1,16,HUMANITIES,8,7.49,6.6,-0.0394,0.2988,0.68,6.28,3.1,3,6.28,8.89,-0.15,0.9536,0.9851,2.68,0.0248,0.0,2,2,0.0,0,0,7.7,LOW,0
HS280797,3,2025,1,16,HUMANITIES,8,7.49,7.17,0.0128,0.3124,0.69,7.09,3.0,3,7.31,8.54,-0.34,0.8734,0.751,1.37,0.0241,0.0,2,2,0.0,0,0,7.9,LOW,0
HS280797,7,2025,1,16,MATH_SCIENCE,8,7.57,6.97,-0.0178,0.465,1.28,7.78,3.15,3,7.8,8.19,-0.03,0.9586,0.721,0.99,0.0262,0.0,2,2,0.0,0,0,8.2,LOW,0
HS280797,8,2025,1,16,HUMANITIES,8,7.57,6.84,0.0125,0.3825,1.0,7.24,2.96,3,7.04,8.79,0.62,1.0,1.0,1.32,0.0242,0.0,2,2,0.0,0,0,7.9,LOW,0
HS280797,4,2025,1,16,MATH_SCIENCE,8,8.05,7.71,-0.0232,0.5412,1.25,8.31,2.91,3,7.9,8.73,0.35,0.885,0.9612,1.14,0.0258,0.0,2,2,0.0,0,0,8.2,LOW,0
HS280797,5,2025,1,16,MATH_SCIENCE,8,7.49,7.55,0.0247,0.2558,0.48,7.44,3.13,3,7.47,8.09,-0.55,0.9926,1.0,0.83,0.0251,0.0,2,2,0.0,0,0,8.1,LOW,0
HS280797,6,2025,1,16,MATH_SCIENCE,8,7.24,7.58,0.0693,0.5782,1.0,8.04,3.04,3,8.11,8.85,-0.28,0.936,0.7418,0.76,0.0248,0.0,2,2,0.0,0,0,8.2,LOW,0
HS280797,13,2025,1,16,TECHNOLOGY,8,7.91,7.21,-0.0227,0.4533,1.18,8.08,3.15,3,7.46,8.84,0.19,0.9604,0.973,0.91,0.0245,0.0,2,2,0.0,0,0,8.2,LOW,0
HS280797,14,2025,1,16,TECHNOLOGY,8,8.31,7.16,0.005,0.621,1.61,8.1,3.13,3,7.61,9.02,0.2,0.9896,0.9632,1.12,0.0249,0.0,2,2,0.0,0,0,8.2,LOW,0
HS280797,9,2025,1,16,HUMANITIES,8,6.46,7.04,0.0545,0.4388,0.62,7.33,2.97,3,7.56,9.17,0.01,0.7953,0.9634,2.3,0.0248,0.0,2,2,0.0,0,0,7.7,LOW,0
HS2100798,106,2025,1,16,MATH_SCIENCE,10,9.96,10.29,0.0,0.0,0.0,10.11,3.12,3,9.58,8.78,-0.18,0.9438,1.0,-1.4,0.0487,0.0239,2,3,0.0,0,0,9.8,LOW,0
HS2100798,2,2025,1,16,HUMANITIES,10,8.69,8.56,0.0051,0.2785,0.68,8.6,2.86,3,8.52,8.93,-0.47,0.9727,1.0,-0.15,0.05,0.0259,2,3,0.0,0,0,8.9,LOW,0
HS2100798,3,2025,1,16,HUMANITIES,10,8.49,7.96,-0.0075,0.2069,0.31,7.78,3.0,3,8.23,9.1,-0.72,1.0,1.0,0.8,0.0522,0.0251,2,3,0.0,0,0,8.6,LOW,0
HS2100798,7,2025,1,16,MATH_SCIENCE,10,10.27,9.41,-0.0154,0.0901,0.19,9.68,2.87,3,9.63,8.35,0.54,0.8855,0.9859,-1.32,0.0486,0.0253,2,3,0.0,0,0,9.7,LOW,0
HS2100798,8,2025,1,16,HUMANITIES,10,8.58,7.98,-0.0195,0.5709,1.38,8.49,3.05,3,7.7,8.83,-0.11,0.963,1.0,0.57,0.0495,0.0256,2,3,0.0,0,0,8.6,LOW,0
HS2100798,4,2025,1,16,MATH_SCIENCE,10,9.91,9.99,0.0,0.0,0.0,9.93,2.94,3,9.96,8.5,0.16,0.8634,0.9506,-1.21,0.0502,0.024,2,3,0.0,0,0,9.8,LOW,0
HS2100798,5,2025,1,16,MATH_SCIENCE,10,10.29,10.28,0.0079,0.1307,0.3,9.93,3.13,3,10.15,8.38,0.03,0.9743,1.0,-1.18,0.0486,0.0253,2,3,0.0,0,0,9.7,LOW,0
HS2100798,6,2025,1,16,MATH_SCIENCE,10,10.27,9.74,0.0,0.0,0.0,10.0,3.04,3,10.1,8.7,0.26,0.9001,1.0,-1.31,0.0518,0.0244,2,3,0.0,0,0,9.8,LOW,0
HS2100798,13,2025,1,16,TECHNOLOGY,10,9.51,9.74,0.0,0.0,0.0,10.39,2.88,3,10.16,8.23,-0.59,0.8953,0.9703,-1.39,0.052,0.0242,2,3,0.0,0,0,9.8,LOW,0
HS2100798,14,2025,1,16,TECHNOLOGY,10,10.18,9.84,0.0,0.0,0.0,9.89,2.96,3,10.16,8.7,0.2,0.9728,1.0,-1.29,0.0518,0.0254,2,3,0.0,0,0,9.8,LOW,0
HS2100798,9,2025,1,16,HUMANITIES,10,9.28,8.44,-0.028,0.4134,0.82,8.39,3.11,3,8.49,8.34,0.09,0.9505,0.969,-0.04,0.0506,0.0262,2,3,0.0,0,0,8.8,LOW,0
HS190799,106,2025,1,16,MATH_SCIENCE,9,4.04,3.87,-0.0026,0.2971,0.68,4.33,2.88,3,4.24,6.92,-0.55,0.5063,0.7146,2.44,0.0372,0.0128,2,2,0.13,0,0,5.6,MODERATE,0
HS190799,2,2025,1,16,HUMANITIES,9,5.5,5.68,0.0442,0.285,0.29,5.96,3.15,3,6.02,7.06,-0.1,0.725,0.7747,1.1,0.0374,0.0125,2,2,0.14,0,0,6.6,LOW,0
HS190799,3,2025,1,16,HUMANITIES,9,5.21,5.6,0.092,0.4539,0.0,6.16,3.02,3,5.92,7.16,-0.22,0.7188,0.7477,1.01,0.0382,0.013,2,2,0.13,0,0,6.6,LOW,0
HS190799,7,2025,1,16,MATH_SCIENCE,9,3.95,4.2,0.0563,0.4315,0.51,4.83,2.88,3,4.59,7.05,-0.71,0.799,0.7836,2.27,0.0359,0.0124,2,2,0.14,0,0,5.6,MODERATE,0
HS190799,8,2025,1,16,HUMANITIES,9,5.29,5.14,0.0196,0.2107,0.42,5.28,2.91,3,5.76,6.28,-0.27,0.5656,0.505,0.87,0.0359,0.0126,2,2,0.13,0,0,6.4,MODERATE,0
HS190799,4,2025,1,16,MATH_SCIENCE,9,4.05,3.76,0.0415,0.3871,0.67,4.12,2.96,3,3.9,6.49,-0.45,0.844,1.0,2.89,0.0386,0.0129,2,2,0.12,0,0,5.4,MODERATE,0
HS190799,5,2025,1,16,MATH_SCIENCE,9,4.22,3.69,0.0198,0.4103,0.98,3.98,3.02,3,3.89,7.14,-0.84,0.7201,0.7216,2.95,0.0381,0.0129,2,2,0.13,0,0,5.5,MODERATE,0
HS190799,6,2025,1,16,MATH_SCIENCE,9,3.91,3.81,0.0262,0.2688,0.48,3.94,2.89,3,4.03,6.95,0.85,0.691,0.7667,3.01,0.0375,0.0121,2,2,0.13,0,0,5.5,MODERATE,0
HS190799,13,2025,1,16,TECHNOLOGY,9,4.22,4.22,-0.0153,0.217,0.57,3.99,3.07,3,4.18,6.25,0.58,0.5568,0.4914,2.06,0.0383,0.0121,2,2,0.14,0,0,5.7,MODERATE,0
HS190799,14,2025,1,16,TECHNOLOGY,9,4.31,3.43,-0.0077,0.6392,1.53,4.46,3.09,3,4.35,6.88,-0.88,0.875,0.4992,2.38,0.0359,0.0131,2,2,0.13,0,0,5.4,MODERATE,0
HS190799,9,2025,1,16,HUMANITIES,9,5.25,5.39,0.0696,0.4242,0.3,6.13,3.01,3,6.2,7.47,0.4,0.6063,0.5041,1.55,0.0369,0.0126,2,2,0.13,0,0,6.5,LOW,0
HS190800,106,2025,1,16,MATH_SCIENCE,9,4.37,4.61,0.0121,0.1968,0.38,4.43,2.95,3,4.46,6.04,0.42,0.8797,0.9559,1.49,0.0635,0.0361,2,4,0.69,0,0,5.9,MODERATE,0
HS190800,2,2025,1,16,HUMANITIES,9,4.62,5.08,0.0871,0.4923,0.0,5.19,2.86,3,5.17,6.81,0.53,1.0,0.9685,1.66,0.0616,0.0387,2,4,0.68,0,0,6.1,MODERATE,0
HS190800,3,2025,1,16,HUMANITIES,9,4.77,4.83,0.0235,0.2725,0.29,4.96,2.9,3,4.57,6.57,-0.25,0.715,0.9518,2.03,0.0609,0.0365,2,4,0.67,0,0,6.1,MODERATE,0
HS190800,7,2025,1,16,MATH_SCIENCE,9,4.45,4.41,0.0153,0.3851,0.94,4.86,2.96,3,4.92,6.97,0.11,0.8279,1.0,1.93,0.0641,0.0369,2,4,0.7,0,0,5.8,MODERATE,0
HS190800,8,2025,1,16,HUMANITIES,9,5.06,5.41,0.0904,0.4213,0.1,5.58,2.93,3,6.02,6.0,-0.32,0.6947,0.5213,0.17,0.0596,0.0392,2,4,0.67,0,0,6.3,MODERATE,0
HS190800,4,2025,1,16,MATH_SCIENCE,9,4.45,4.76,0.0393,0.3411,0.2,4.65,3.12,3,4.73,5.9,0.69,0.9065,1.0,1.59,0.0609,0.0371,2,4,0.66,0,0,5.9,MODERATE,0
HS190800,5,2025,1,16,MATH_SCIENCE,9,4.25,5.14,0.0975,0.5257,0.1,5.15,3.09,3,5.31,6.76,-0.96,0.7582,0.748,1.67,0.0604,0.0379,2,4,0.71,0,0,5.9,MODERATE,0
HS190800,6,2025,1,16,MATH_SCIENCE,9,4.26,4.11,0.0,0.1084,0.3,4.21,2.86,3,4.47,5.83,-0.95,0.7811,0.7418,1.65,0.0595,0.0356,2,4,0.69,0,0,5.7,MODERATE,0
HS190800,13,2025,1,16,TECHNOLOGY,9,4.24,4.49,0.0233,0.1364,0.0,4.46,2.92,3,4.57,6.75,0.75,0.5618,0.76,2.27,0.0595,0.039,2,4,0.7,0,0,5.8,MODERATE,0
HS190800,14,2025,1,16,TECHNOLOGY,9,4.76,4.53,-0.0,0.2245,0.6,4.59,3.03,3,4.38,6.95,0.27,0.5544,0.4947,2.28,0.063,0.0363,2,4,0.66,0,0,5.8,MODERATE,0
HS190800,9,2025,1,16,HUMANITIES,9,4.85,4.86,0.0097,0.3348,0.77,5.08,3.1,3,5.25,6.34,0.36,0.6656,0.9514,1.27,0.0604,0.0387,2,4,0.65,0,0,6.1,MODERATE,0
HS1110801,106,2025,1,16,MATH_SCIENCE,11,2.33,3.25,0.057,0.4645,0.78,3.32,2.89,3,3.35,6.83,-0.63,0.7366,0.762,3.18,0.0392,0.0122,2,3,0.17,0,0,4.9,HIGH,1
HS1110801,2,2025,1,16,HUMANITIES,11,2.43,3.65,0.0637,0.7208,1.53,3.84,3.1,3,3.88,6.6,-0.29,0.6908,1.0,2.6,0.0374,0.0128,2,3,0.17,0,0,5.1,MODERATE,0
HS1110801,3,2025,1,16,HUMANITIES,11,2.63,2.9,-0.0277,0.2543,0.68,2.76,3.1,3,2.66,6.16,-0.09,0.6635,0.7783,3.55,0.0381,0.0121,2,3,0.17,0,0,4.8,HIGH,1
HS1110801,7,2025,1,16,MATH_SCIENCE,11,2.4,2.92,-0.0025,0.4393,1.07,2.94,3.06,3,2.87,6.57,-0.68,0.7361,0.9625,3.61,0.0376,0.012,2,3,0.16,0,0,4.7,HIGH,1
HS1110801,8,2025,1,16,HUMANITIES,11,2.14,3.65,0.1237,0.7863,0.93,4.27,2.97,3,4.18,6.37,-0.4,0.7417,0.5186,2.55,0.0362,0.0126,2,3,0.16,0,0,4.9,HIGH,1
HS1110801,4,2025,1,16,MATH_SCIENCE,11,1.99,3.02,0.0769,0.4217,0.2,2.96,2.92,3,2.94,6.85,0.31,0.7787,0.9578,4.09,0.037,0.0129,2,3,0.17,0,0,4.7,HIGH,1
HS1110801,5,2025,1,16,MATH_SCIENCE,11,2.32,2.87,0.0453,0.3483,0.5,3.08,2.86,3,3.11,6.25,-0.27,0.755,0.7581,3.36,0.0356,0.0123,2,3,0.16,0,0,4.7,HIGH,1
HS1110801,6,2025,1,16,MATH_SCIENCE,11,2.75,3.25,0.0795,0.3718,0.1,3.38,2.92,3,3.36,6.45,-0.7,0.6629,0.2389,2.85,0.0385,0.0128,2,3,0.17,0,0,5.0,MODERATE,0
HS1110801,13,2025,1,16,TECHNOLOGY,11,2.18,2.96,0.0322,0.5841,1.42,3.26,2.9,3,3.25,7.03,0.05,0.6856,0.7685,3.6,0.0363,0.0129,2,3,0.17,0,0,4.8,HIGH,1
HS1110801,14,2025,1,16,TECHNOLOGY,11,2.35,2.97,0.0675,0.3465,0.1,3.22,3.14,3,3.14,6.26,-0.98,0.7162,0.7298,3.23,0.0389,0.0122,2,3,0.17,0,0,4.8,HIGH,1
HS1110801,9,2025,1,16,HUMANITIES,11,2.19,3.27,0.0858,0.6275,0.88,3.85,2.93,3,3.59,6.66,-0.19,0.7809,0.7194,2.99,0.0367,0.0123,2,3,0.16,0,0,4.9,HIGH,1
HS170802,106,2025,1,16,MATH_SCIENCE,7,6.49,7.02,0.0306,0.3705,0.5,7.42,3.0,3,7.26,8.31,-0.02,0.8926,0.9891,0.87,0.1388,0.0737,5,1,0.41,0,0,7.4,LOW,0
HS170802,2,2025,1,16,HUMANITIES,7,8.12,8.22,0.0,0.2038,0.39,8.66,3.11,3,8.06,7.8,-0.57,1.0,1.0,-0.3,0.1327,0.0739,5,1,0.4,0,0,8.4,LOW,0
HS170802,3,2025,1,16,HUMANITIES,7,8.09,7.96,-0.0,0.5578,1.2,8.53,2.97,3,9.13,7.61,0.24,0.8505,1.0,-1.19,0.1436,0.0786,5,1,0.4,0,0,8.3,LOW,0
HS170802,7,2025,1,16,MATH_SCIENCE,7,6.93,6.37,0.0105,0.4794,0.82,7.53,2.85,3,7.01,7.92,0.53,0.9469,1.0,0.91,0.1436,0.0783,5,1,0.41,0,0,7.3,LOW,0
HS170802,8,2025,1,16,HUMANITIES,7,8.23,8.65,0.005,0.4303,0.5,8.78,3.01,3,9.24,8.09,-0.27,1.0,1.0,-0.97,0.1409,0.073,5,1,0.41,0,0,8.5,LOW,0
HS170802,4,2025,1,16,MATH_SCIENCE,7,7.04,6.72,-0.0199,0.4691,0.84,7.27,2.91,3,6.93,7.42,0.7,0.8032,0.7528,0.32,0.1337,0.0741,5,1,0.42,0,0,7.4,LOW,0
HS170802,5,2025,1,16,MATH_SCIENCE,7,6.73,6.65,0.0513,0.4242,0.29,7.14,3.0,3,7.37,8.45,-0.26,0.9451,0.9637,0.58,0.1321,0.0726,5,1,0.42,0,0,7.5,LOW,0
HS170802,6,2025,1,16,MATH_SCIENCE,7,6.76,6.44,0.0278,0.3834,0.67,6.99,2.94,3,7.1,7.6,-0.06,0.9509,0.7434,0.68,0.1358,0.0739,5,1,0.39,0,0,7.3,LOW,0
HS170802,13,2025,1,16,TECHNOLOGY,7,7.09,6.74,-0.0351,0.2474,0.51,6.6,3.08,3,6.72,7.8,0.29,1.0,0.9539,1.16,0.141,0.0736,5,1,0.42,0,0,7.3,LOW,0
HS170802,14,2025,1,16,TECHNOLOGY,7,6.41,6.58,0.0335,0.2304,0.1,7.06,2.99,3,7.17,7.81,0.17,0.9085,1.0,1.02,0.1322,0.077,5,1,0.41,0,0,7.3,LOW,0
HS170802,9,2025,1,16,HUMANITIES,7,8.83,8.57,-0.0175,0.4959,1.0,9.23,3.07,3,8.87,7.72,-0.24,0.907,0.784,-1.67,0.1386,0.0713,5,1,0.41,0,0,8.6,LOW,0
HS1100803,106,2025,1,16,MATH_SCIENCE,10,5.27,4.98,-0.0225,0.3648,0.89,4.88,3.13,3,5.23,7.04,0.9,0.8598,0.7845,1.84,0.1441,0.0952,4,3,0.01,0,0,6.2,MODERATE,0
HS1100803,2,2025,1,16,HUMANITIES,10,6.38,5.05,-0.0773,0.6568,1.76,5.3,2.91,3,5.16,6.67,0.71,0.9331,0.7331,1.73,0.1501,0.1025,4,3,0.01,0,0,6.4,MODERATE,0
HS1100803,3,2025,1,16,HUMANITIES,10,5.78,5.46,0.0311,0.2819,0.48,5.94,3.14,3,5.82,6.89,-0.22,0.7495,1.0,0.79,0.1531,0.0998,4,3,0.01,0,0,6.5,LOW,0
HS1100803,7,2025,1,16,MATH_SCIENCE,10,4.56,4.94,0.0649,0.5156,0.84,5.28,2.89,3,5.01,6.83,1.06,0.5973,0.5247,1.57,0.1502,0.0975,4,3,0.01,0,0,6.0,MODERATE,0
HS1100803,8,2025,1,16,HUMANITIES,10,5.74,6.03,0.0999,0.5959,0.57,6.3,3.07,3,6.32,7.03,0.25,0.9071,0.7256,0.54,0.144,0.0966,4,3,0.01,0,0,6.6,LOW,0
HS1100803,4,2025,1,16,MATH_SCIENCE,10,5.63,5.14,0.0151,0.4646,1.15,5.52,2.9,3,5.35,6.55,0.22,0.932,0.7619,1.07,0.155,0.103,4,3,0.01,0,0,6.2,MODERATE,0
HS1100803,5,2025,1,16,MATH_SCIENCE,10,5.31,5.1,0.0705,0.4758,0.69,5.72,3.08,3,5.33,6.87,0.19,0.8754,1.0,1.49,0.1562,0.1027,4,3,0.01,0,0,6.2,MODERATE,0
HS1100803,6,2025,1,16,MATH_SCIENCE,10,4.91,5.04,0.0335,0.2791,0.49,5.22,3.12,3,5.02,7.47,-0.34,0.736,0.7248,2.57,0.145,0.0955,4,3,0.01,0,0,6.1,MODERATE,0
HS1100803,13,2025,1,16,TECHNOLOGY,10,5.09,5.0,0.025,0.3511,0.81,5.31,2.96,3,5.64,6.89,0.19,0.9036,0.523,1.73,0.1547,0.0963,4,3,0.01,0,0,6.2,MODERATE,0
HS1100803,14,2025,1,16,TECHNOLOGY,10,5.08,5.04,0.0438,0.2872,0.41,5.5,2.93,3,5.25,6.99,-0.18,0.7922,0.7368,1.92,0.1435,0.0982,4,3,0.01,0,0,6.1,MODERATE,0
HS1100803,9,2025,1,16,HUMANITIES,10,5.07,5.52,0.0995,0.5085,0.1,6.23,3.05,3,6.43,5.94,0.3,0.7896,0.7236,-0.04,0.1457,0.1047,4,3,0.01,0,0,6.6,LOW,0
HS1100804,106,2025,1,16,MATH_SCIENCE,10,0.0,0.0,0.0,0.0,0.0,0.0,3.11,3,0.0,6.96,-0.28,0.6767,0.743,6.81,0.1043,0.0786,2,2,0.45,0,0,2.9,CRITICAL,1
HS1100804,2,2025,1,16,HUMANITIES,10,0.0,0.0,0.0,0.0,0.0,0.0,2.97,3,0.0,7.28,1.04,0.5869,0.7628,7.24,0.0962,0.0757,2,2,0.45,0,0,2.9,CRITICAL,1
HS1100804,3,2025,1,16,HUMANITIES,10,0.0,0.0,0.0,0.0,0.0,0.0,3.04,3,0.0,6.05,0.18,0.7069,0.77,5.99,0.1028,0.0754,2,2,0.44,0,0,2.9,CRITICAL,1
HS1100804,7,2025,1,16,MATH_SCIENCE,10,0.0,0.0,0.0,0.0,0.0,0.0,3.13,3,0.0,6.66,1.42,0.6558,0.5054,6.41,0.0987,0.0758,2,2,0.46,0,0,2.9,CRITICAL,1
HS1100804,8,2025,1,16,HUMANITIES,10,0.0,0.0,0.0,0.0,0.0,0.0,2.89,3,0.0,5.62,-0.26,0.5152,0.7444,6.19,0.0964,0.0785,2,2,0.46,0,0,2.9,CRITICAL,1
HS1100804,4,2025,1,16,MATH_SCIENCE,10,0.0,0.0,0.0,0.0,0.0,0.0,3.02,3,0.0,6.74,0.5,0.6464,0.7428,7.09,0.1012,0.075,2,2,0.45,0,0,2.9,CRITICAL,1
HS1100804,5,2025,1,16,MATH_SCIENCE,10,0.0,0.0,0.0,0.0,0.0,0.0,2.93,3,0.0,6.67,0.41,0.5984,0.5098,6.45,0.0984,0.0743,2,2,0.47,0,0,2.9,CRITICAL,1
HS1100804,6,2025,1,16,MATH_SCIENCE,10,0.0,0.0,0.0,0.0,0.0,0.0,3.03,3,0.0,6.47,0.14,0.5835,0.488,6.5,0.1012,0.0723,2,2,0.46,0,0,2.9,CRITICAL,1
HS1100804,13,2025,1,16,TECHNOLOGY,10,0.0,0.0,0.0,0.0,0.0,0.0,2.9,3,0.0,7.26,-0.58,0.7806,0.495,6.69,0.1017,0.0721,2,2,0.48,0,0,2.9,CRITICAL,1
HS1100804,14,2025,1,16,TECHNOLOGY,10,0.0,0.0,0.0,0.0,0.0,0.0,3.07,3,0.0,6.27,0.98,0.5811,0.735,6.15,0.0998,0.0718,2,2,0.46,0,0,2.9,CRITICAL,1
HS1100804,9,2025,1,16,HUMANITIES,10,0.0,0.0,0.0,0.0,0.0,0.0,3.13,3,0.0,6.65,-0.52,0.7102,0.7873,6.26,0.1035,0.078,2,2,0.45,0,0,2.9,CRITICAL,1
HS290805,106,2025,1,16,MATH_SCIENCE,9,7.32,7.37,0.0278,0.3963,0.52,8.39,3.13,3,7.8,7.8,0.23,0.8826,1.0,0.08,0.0,0.0,0,1,0.1,0,0,8.1,LOW,0
HS290805,2,2025,1,16,HUMANITIES,9,9.07,8.64,-0.0216,0.4895,1.07,9.06,2.96,3,9.75,8.72,0.13,0.9709,0.9984,-0.8,0.0,0.0,0,1,0.1,0,0,9.0,LOW,0
HS290805,3,2025,1,16,HUMANITIES,9,8.65,8.61,-0.0571,0.5004,1.41,8.17,2.87,3,8.88,7.8,-0.68,0.8553,0.7751,-0.38,0.0,0.0,0,1,0.1,0,0,8.8,LOW,0
HS290805,7,2025,1,16,MATH_SCIENCE,9,7.59,7.74,0.0341,0.1954,0.1,7.61,2.99,3,8.29,8.61,-0.13,0.9442,0.9807,0.58,0.0,0.0,0,1,0.1,0,0,8.2,LOW,0
HS290805,8,2025,1,16,HUMANITIES,9,8.68,8.59,-0.0025,0.401,0.9,9.67,3.09,3,9.33,8.24,-0.46,0.9607,1.0,-0.74,0.0,0.0,0,1,0.1,0,0,9.0,LOW,0
HS290805,4,2025,1,16,MATH_SCIENCE,9,7.44,7.94,0.0177,0.4181,0.9,8.26,3.01,3,8.11,8.38,0.04,0.9125,0.9873,-0.11,0.0,0.0,0,1,0.1,0,0,8.3,LOW,0
HS290805,5,2025,1,16,MATH_SCIENCE,9,7.45,7.78,0.0,0.1944,0.38,8.07,2.94,3,7.53,8.46,0.15,0.9047,0.7657,0.5,0.0,0.0,0,1,0.1,0,0,8.2,LOW,0
HS290805,6,2025,1,16,MATH_SCIENCE,9,7.26,7.65,0.0614,0.5268,0.93,8.32,3.08,3,8.57,8.07,0.17,0.9091,1.0,0.05,0.0,0.0,0,1,0.1,0,0,8.2,LOW,0
HS290805,13,2025,1,16,TECHNOLOGY,9,7.31,7.69,0.0216,0.2231,0.29,7.63,3.11,3,7.85,8.22,0.25,1.0,0.9879,0.73,0.0,0.0,0,1,0.1,0,0,8.2,LOW,0
